申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明
買賣,房地(土地+建物),2,1,,3,2,2,有,公寓(5樓含以下無電梯),"5,850,000",,,,無,1110530,附贈品:燈飾、抽油煙機、瓦斯爐、吊廚、沙發及茶几、流理台、熱水器、冷氣三台、床架、床頭櫃,前鎮區,愛群段,29.55,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,92.85,見其他登記事項,鋼筋混凝土造,5,711108,40,三層;,,,復興新巷21號三樓,前鎮區,愛群段,13640000,4486000,
買賣,房地(土地+建物),3,1,,2,2,2,有,透天厝,"5,800,000",,,,無,1110723,他共有人主張優先購買案件,前鎮區,瑞崗段五小段,57,其他-第二之五種商業區,無使用分區資料,無土地編定使用地類別資料,72.22,見其他登記事項,加強磚造,2,581015,53,一層;二層;,,,瑞春街101號,前鎮區,瑞崗段五小段,6350000,78000,
買賣,房地(土地+建物),2,1,,,,,無,公寓(5樓含以下無電梯),"5,800,000",,,,無,1110901,"壹樓空地。
本物件為全新整理。
本物件有2衛。",前鎮區,佛公段,17.82,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,78.02,商業用,鋼筋混凝土造,5,771116,34,一層;騎樓;夾層;,,,佛南街160號,前鎮區,佛公段,7640000,1204000,0304.其他增建
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"5,800,000",,,,有,1110621,,前鎮區,光華段一小段,19.41,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,166.44,住家用,鋼筋混凝土造,11,841011,27,六層;,0,0,長江街74號六樓,前鎮區,光華段一小段,20670000,5200000,
買賣,房地(土地+建物),2,1,,3,2,2,有,華廈(10層含以下有電梯),"5,800,000",,,,有,1110708,,前鎮區,愛群段,20.45,其他-第五種商業區,無使用分區資料,無土地編定使用地類別資料,95.83,無建物主要用途資料,鋼筋混凝土造,7,661122,45,五層;,,,三多三路167號五樓之1,前鎮區,愛群段,17780000,591000,
買賣,建物,0,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"5,530,000",,,"1,160,000",有,1101224,"1.房地交易總價內含地上權權利價值166萬元
2.本案為親屬間讓渡，讓渡日期為111年1月25日",前鎮區,盛興段,,-,無使用分區資料,無土地編定使用地類別資料,107.99,見其他登記事項,見其他登記事項,16,1070620,4,十四層;,"1,160,000",24.86,廣西路211號十四樓之7,前鎮區,盛興段,,4664000,0602.地上權房屋
買賣,房地(土地+建物),1,1,,2,2,2,有,透天厝,"5,500,000",,,,無,1110721,,前鎮區,憲德段,63,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,84.36,無建物主要用途資料,加強磚造,2,600628,51,一層;二層;,,,育群街239巷22弄20號,前鎮區,憲德段,2850000,293000,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"5,500,000",,,,無,1110608,,前鎮區,光華段,20.87,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,70.26,無建物主要用途資料,鋼筋混凝土造,5,690424,42,二層;,,,凱旋三路281之1號,前鎮區,光華段,390002,2356000,0301.陽台外推
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"5,500,000",,,,無,1110512,,前鎮區,光華段,25.6,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,86.09,無建物主要用途資料,鋼筋混凝土造,5,730619,38,三層;,,,凱旋三路83號3樓,前鎮區,光華段,1710000,3260000,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"5,500,000",,,,無,1110824,,前鎮區,光華段一小段,29.82,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,108.39,無建物主要用途資料,鋼筋混凝土造,5,721130,39,三層;,,,景德路72巷10號3樓,前鎮區,光華段一小段,19760000,3155000,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"5,500,000",,,,無,1110515,,前鎮區,瑞隆段三小段,29.39,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,81.61,無建物主要用途資料,鋼筋混凝土造,5,680908,43,一層;,,,武慶一路241巷6號,前鎮區,瑞隆段三小段,6330000,1046000,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"5,500,000",,,,無,1110729,"附電視櫃
因屋況問題,賣方已相當折價予買方",前鎮區,籬子內段崗山子小段,21.38,其他-第五種商業區,無使用分區資料,無土地編定使用地類別資料,99.76,無建物主要用途資料,鋼筋混凝土造,5,740625,37,三層;,,,瑞雄街79巷2號三樓,前鎮區,籬子內段崗山子小段,14860000,8196000,0101.裝潢費
買賣,房地(土地+建物),1,1,,3,2,2,有,華廈(10層含以下有電梯),"5,500,000",,,,無,1110614,,前鎮區,光華段,28.55,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,112.36,住家用,鋼筋混凝土造,6,840726,27,四層;,,,一心一路22巷33弄23號四樓之3,前鎮區,光華段,10790000,5141000,
買賣,土地,1,0,,,,,有,,"5,300,000",,,,無,1110608,,前鎮區,草衙段一小段,95.42,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,草衙段一小段 915-1 地號,前鎮區,草衙段一小段,9150001,,
買賣,房地(土地+建物),1,1,,4,2,1,有,透天厝,"5,300,000",,,,無,1110810,,前鎮區,瑞隆段四小段,45,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,67.18,住家用,加強磚造,2,600528,51,一層;二層;,,,瑞和街280巷29號,前鎮區,瑞隆段四小段,11840000,434000,0304.其他增建
買賣,建物,0,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"5,300,000",,,,有,1110629,,前鎮區,盛興段,,-,無使用分區資料,無土地編定使用地類別資料,83.14,見其他登記事項,見其他登記事項,16,1070620,4,五層;,,,廣西路199號五樓之7,前鎮區,盛興段,,4115000,0602.地上權房屋
買賣,房地(土地+建物),1,1,,3,2,1,有,公寓(5樓含以下無電梯),"5,200,000",,,,有,1110519,,前鎮區,鎮昌段,41.67,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,92.7,無建物主要用途資料,鋼筋混凝土造,5,740604,37,一層;,,,康定路150巷1弄1號,前鎮區,鎮昌段,9100000,1503000,
買賣,房地(土地+建物)+車位,2,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,200,000",,,,有,1110730,,前鎮區,憲德段一小段,3.75,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,79.24,住家用,鋼筋混凝土造,27,860527,25,十四層;,0,15.63,沱江街135號十四樓,前鎮區,憲德段一小段,8040000,3061000,0101.裝潢費0102.傢俱設備費
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"5,000,000",,,,有,1110801,,前鎮區,愛群段,4.29,其他-第四種商業區,無使用分區資料,無土地編定使用地類別資料,73.02,住家用,鋼筋混凝土造,20,831001,28,十七層;,,,一心二路206號十七樓之8,前鎮區,愛群段,29490000,8205000,0102.傢俱設備費0301.陽台外推
買賣,房地(土地+建物),3,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"5,000,000",,,,有,1110324,,前鎮區,盛興段,15.72,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,101.2,無建物主要用途資料,鋼筋混凝土造,12,720603,39,七層;,,,民權二路634之5號,前鎮區,盛興段,15230000,2147000,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,房地(土地+建物),2,1,,3,1,2,有,透天厝,"5,000,000",,,,無,1110823,,前鎮區,盛興段,46,其他-第五種商業區,無使用分區資料,無土地編定使用地類別資料,59.28,無建物主要用途資料,鋼筋混凝土造,2,690421,42,一層;二層;,,,桂林街134巷7號,前鎮區,盛興段,5310000,1293000,
買賣,土地,2,0,,2,1,1,有,,"5,000,000",,,,無,1110704,,前鎮區,仁愛段,73,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,仁愛段 230-1 地號,前鎮區,仁愛段,2300001,,0401.未登記建物
買賣,建物,0,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"5,000,000",,,,有,1110727,,前鎮區,盛興段,,-,無使用分區資料,無土地編定使用地類別資料,83.17,見其他登記事項,見其他登記事項,16,1070620,4,四層;,,,廣西路205號四樓之7,前鎮區,盛興段,,4384000,0602.地上權房屋
買賣,房地(土地+建物),1,1,,6,2,3,有,透天厝,"5,000,000",,,,無,1110530,,前鎮區,瑞隆段二小段,64,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,195.31,住商用,鋼筋混凝土造,4,811027,30,一層;二層;三層;四層;屋頂突出物;騎樓;,,,瑞泰街71巷9號,前鎮區,瑞隆段二小段,6490007,1660000,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"4,980,000",,,,無,1101227,"藝術燈全具,不負一般瑕疵擔保責任",前鎮區,愛群段,29.92,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,106.94,無建物主要用途資料,鋼筋混凝土造,5,750322,36,三層;,,,台鋁十五巷8號三樓,前鎮區,愛群段,13710000,5855000,
買賣,房地(土地+建物),1,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"4,900,000",,,,有,1110702,,前鎮區,愛群段,4.51,其他-第五種商業區,無使用分區資料,無土地編定使用地類別資料,57.57,住家用,鋼筋混凝土造,15,1000125,11,三層;,,,中山二路188號三樓之1,前鎮區,愛群段,24590000,11091000,
買賣,房地(土地+建物),2,1,,4,2,3,有,透天厝,"4,880,000",,,,無,1110719,,前鎮區,瑞隆段二小段,45.28,其他-第二種特定商業專用區,無使用分區資料,無土地編定使用地類別資料,118.76,見其他登記事項,鋼筋混凝土造,3,740506,37,一層;二層;三層;,,,崗山東街120巷13號,前鎮區,瑞隆段二小段,2580000,1047000,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,房地(土地+建物),2,1,,3,2,2,有,透天厝,"4,880,000",,,,無,1110719,,前鎮區,瑞崗段四小段,59,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,71.68,住家用,加強磚造,2,600714,51,一層;二層;,,,隆興街68巷3號,前鎮區,瑞崗段四小段,6840000,327000,
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"4,860,000",,,,無,1110812,,前鎮區,瑞隆段一小段,27.01,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,107.2,無建物主要用途資料,鋼筋混凝土造,5,740109,38,五層;,,,瑞忠街118號五樓,前鎮區,瑞隆段一小段,7870000,1829000,0102.傢俱設備費
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"4,800,000",,,,無,1110819,,前鎮區,光華段,28.29,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,78.43,無建物主要用途資料,鋼筋混凝土造,5,680509,43,二層;,,,凱旋三路287之1號,前鎮區,光華段,390001,1461000,0301.陽台外推
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"4,800,000",,,,無,1110809,,前鎮區,愛群段,29.2,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,80.78,無建物主要用途資料,鋼筋混凝土造,5,700818,41,三層;,,,台鋁六巷18之2號,前鎮區,愛群段,8590000,3964000,
買賣,建物,0,1,,4,2,1,有,透天厝,"4,800,000",,,,無,1110430,"基地為國有土地,向國有財產署承租中",前鎮區,鎮東段,,-,無使用分區資料,無土地編定使用地類別資料,95.35,見其他登記事項,加強磚造,2,551001,56,一層;二層;,,,鎮東街65號,前鎮區,鎮東段,,1935000,0305.未登記建物
買賣,房地(土地+建物),1,1,,4,2,2,有,公寓(5樓含以下無電梯),"4,760,000",,,,無,1110806,,前鎮區,瑞隆段二小段,41,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,74.43,無建物主要用途資料,鋼筋混凝土造,4,660409,45,四層;,,,崗山東街202巷27之4號,前鎮區,瑞隆段二小段,5170000,724000,0102.傢俱設備費0304.其他增建
買賣,土地,1,0,,,,,有,,"4,743,700",,,,無,1110720,,前鎮區,光華段,533,其他-道路用地,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,光華段 1085-0 地號,前鎮區,光華段,10850000,,0604.(包含)公共設施保留地(用地)
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"4,700,000",,,,無,1110613,,前鎮區,仁愛段,42.9,其他-第三種住宅區,無使用分區資料,無土地編定使用地類別資料,70.72,無建物主要用途資料,鋼筋混凝土造,4,661221,44,三層;,,,德昌街3巷17之3號,前鎮區,仁愛段,5210000,503000,0304.其他增建
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,700,000",,,,有,1110630,,前鎮區,籬子內段崗山子小段,6.09,其他-第五種住宅區,無使用分區資料,無土地編定使用地類別資料,70.99,住家用,鋼筋混凝土造,14,870919,24,十一層;,,,公正路13之6號十一樓,前鎮區,籬子內段崗山子小段,15250000,8755000,0301.陽台外推
買賣,房地(土地+建物),1,1,,2,1,1,有,透天厝,"4,700,000",,,,無,1110802,,前鎮區,草衙段一小段,42.98,其他-第三種商業區,無使用分區資料,無土地編定使用地類別資料,74.98,見其他登記事項,加強磚造,2,570310,54,一層;二層;,,,明衙路83巷9號,前鎮區,草衙段一小段,5010000,756000,0201.親友、員工、共有人或其他特殊關係間之交易
買賣,房地(土地+建物),1,1,,2,1,2,有,透天厝,"4,630,000",,,,無,1110909,一樓廚房增建(後半部).賣方已折價讓售予買方.不負房屋瑕疵擔保責任,前鎮區,瑞隆段一小段,74,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,69.16,住家用,加強磚造,2,610103,51,一層;二層;,,,瑞興街102巷20號,前鎮區,瑞隆段一小段,1770000,414000,0304.其他增建
買賣,房地(土地+建物),1,1,,,,,無,透天厝,"4,600,000",,,,無,1110708,,前鎮區,新生段,53,其他-第二種特定商業專用區,無使用分區資料,無土地編定使用地類別資料,69.69,無建物主要用途資料,加強磚造,2,621226,49,一層;二層;騎樓;,,,前鎮巷135之3號,前鎮區,新生段,2730000,194000,
買賣,房地(土地+建物),1,1,,4,2,1,有,公寓(5樓含以下無電梯),"4,560,000",,,,無,1110512,,前鎮區,竹北段,42.96,其他-第四種住宅區,無使用分區資料,無土地編定使用地類別資料,117.45,無建物主要用途資料,鋼筋混凝土造,4,660407,45,四層;,,,英明路95之4號,前鎮區,竹北段,15280000,759000,
