申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,備註欄
1120804,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"13,800,000",,,"1,800,000",有,1090715,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,二十六層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號二十六樓之３,鹽埕區,鹽府段,01960000,00542000,0901.預售屋、或土地及建物分件登記案件,
1120624,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"13,700,000",,,,有,1120624,11.52,其他-第四種商業區,,,137.71,見其他登記事項,見其他登記事項,015,1070830,5,十一層;,,,高雄市鹽埕區建國四路１５８號十一樓之１,鹽埕區,興仁段,05630000,00887000,,
1120807,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"13,530,000",,,"1,700,000",有,1090719,12.70,其他-第四種商業區,,,208.15,見其他登記事項,見其他登記事項,029,1120418,0,五層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號五樓之２,鹽埕區,鹽府段,01960000,00495000,0901.預售屋、或土地及建物分件登記案件,
1120804,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"13,480,000",,,"1,800,000",有,1090923,12.70,其他-第四種商業區,,,208.15,見其他登記事項,見其他登記事項,029,1120418,0,四層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號四樓之２,鹽埕區,鹽府段,01960000,00494000,0901.預售屋、或土地及建物分件登記案件,
1120804,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,880,000",,,"2,000,000",有,1090607,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,二十層;,"2,000,000",27.83,高雄市鹽埕區七賢二路４６０號二十樓之３,鹽埕區,鹽府段,01960000,00536000,0901.預售屋、或土地及建物分件登記案件,
1120608,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,880,000",,,"2,000,000",有,1090524,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,二十一層;,"2,000,000",27.83,高雄市鹽埕區七賢二路４６０號二十一樓之３,鹽埕區,鹽府段,01960000,00537000,0901.預售屋、或土地及建物分件登記案件,
1120804,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,850,000",,,"1,800,000",有,1090523,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,二十三層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號二十三樓之３,鹽埕區,鹽府段,01960000,00539000,0901.預售屋、或土地及建物分件登記案件,
1120718,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"12,600,000",,,,有,1120710,13.22,其他-第三種商業區,,,136.14,住家用,鋼筋混凝土造,015,0960103,17,七層;,0,6.65,高雄市鹽埕區七賢三路１號七樓之１,鹽埕區,興福段,05660000,01154000,,
1120719,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,450,000",,,"1,800,000",有,1090515,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,十九層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號十九樓之３,鹽埕區,鹽府段,01960000,00535000,0901.預售屋、或土地及建物分件登記案件,
1120703,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,350,000",,,"1,800,000",有,1090627,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,十六層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號十六樓之３,鹽埕區,鹽府段,01960000,00532000,0901.預售屋、或土地及建物分件登記案件,
1120608,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,350,000",,,"1,800,000",有,1090612,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,十七層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號十七樓之３,鹽埕區,鹽府段,01960000,00533000,0901.預售屋、或土地及建物分件登記案件,
1120608,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,170,000",,,"2,100,000",有,1090612,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,十八層;,"2,100,000",27.83,高雄市鹽埕區七賢二路４６０號十八樓之３,鹽埕區,鹽府段,01960000,00534000,0201.親友、員工、共有人或其他特殊關係間之交易0901.預售屋、或土地及建物分件登記案件,
1120703,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,130,000",,,"2,000,000",有,1090622,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,十二層;,"2,000,000",27.83,高雄市鹽埕區七賢二路４６０號十二樓之３,鹽埕區,鹽府段,01960000,00529000,0901.預售屋、或土地及建物分件登記案件,
1120713,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,950,000",,,"1,800,000",有,1090630,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,十一層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號十一樓之３,鹽埕區,鹽府段,01960000,00528000,0901.預售屋、或土地及建物分件登記案件,
1120804,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,860,000",,,"2,200,000",有,1090528,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,七層;,"2,200,000",27.83,高雄市鹽埕區七賢二路４６０號七樓之３,鹽埕區,鹽府段,01960000,00524000,0901.預售屋、或土地及建物分件登記案件,
1120703,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,680,000",,,"1,800,000",有,1090516,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,十層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號十樓之３,鹽埕區,鹽府段,01960000,00527000,0901.預售屋、或土地及建物分件登記案件,
1120718,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,660,000",,,"1,800,000",有,1090528,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,九層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號九樓之３,鹽埕區,鹽府段,01960000,00526000,0901.預售屋、或土地及建物分件登記案件,
1120703,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,650,000",,,"2,000,000",有,1090716,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,八層;,"2,000,000",27.83,高雄市鹽埕區七賢二路４６０號八樓之３,鹽埕區,鹽府段,01960000,00525000,0901.預售屋、或土地及建物分件登記案件,
1120724,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"11,630,000",,,,有,1091206,12.70,其他-第四種商業區,,,180.32,見其他登記事項,見其他登記事項,029,1120418,0,三層;,,,高雄市鹽埕區七賢二路４６０號三樓之２,鹽埕區,鹽府段,01960000,00493000,0901.預售屋、或土地及建物分件登記案件,
1120703,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,600,000",,,"1,700,000",有,1090617,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,十三層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號十三樓之３,鹽埕區,鹽府段,01960000,00530000,0901.預售屋、或土地及建物分件登記案件,
1120704,房地(土地+建物),2,1,,4,2,3,有,透天厝,"11,500,000",,,,無,1120525,86.00,其他-第四種住宅區,,,136.33,無建物主要用途資料,鋼筋混凝土造,003,0721119,40,一層;二層;三層;,,,高雄市鹽埕區富野路１５４巷１３之１號,鹽埕區,鹽北段,03140000,00494000,0304.其他增建0604.(包含)公共設施保留地(用地),頂樓、鐵皮屋頂、鐵鋁窗增建。
1120719,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,400,000",,,"2,000,000",有,1090709,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,十六層;,"2,000,000",27.83,高雄市鹽埕區七賢二路４６０號十六樓之５,鹽埕區,鹽府段,01960000,00559000,0901.預售屋、或土地及建物分件登記案件,
1120703,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,380,000",,,"1,800,000",有,1090804,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,六層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號六樓之３,鹽埕區,鹽府段,01960000,00523000,0901.預售屋、或土地及建物分件登記案件,
1120703,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,380,000",,,"2,000,000",有,1090525,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,十七層;,"2,000,000",27.83,高雄市鹽埕區七賢二路４６０號十七樓之５,鹽埕區,鹽府段,01960000,00560000,0901.預售屋、或土地及建物分件登記案件,
1120719,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,280,000",,,"1,700,000",有,1090924,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,三層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號三樓之３,鹽埕區,鹽府段,01960000,00520000,0901.預售屋、或土地及建物分件登記案件,
1120703,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,080,000",,,"2,000,000",有,1090508,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,十二層;,"2,000,000",27.83,高雄市鹽埕區七賢二路４６０號十二樓之５,鹽埕區,鹽府段,01960000,00555000,0901.預售屋、或土地及建物分件登記案件,
1120809,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,020,000",,,"1,700,000",有,1090719,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,五層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號五樓之３,鹽埕區,鹽府段,01960000,00522000,0901.預售屋、或土地及建物分件登記案件,
1120719,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,930,000",,,"1,700,000",有,1090814,10.09,其他-第四種商業區,,,171.12,見其他登記事項,見其他登記事項,029,1120418,0,四層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號四樓之３,鹽埕區,鹽府段,01960000,00521000,0901.預售屋、或土地及建物分件登記案件,
1120703,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,850,000",,,"1,700,000",有,1090507,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,十五層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號十五樓之５,鹽埕區,鹽府段,01960000,00558000,0901.預售屋、或土地及建物分件登記案件,
1120703,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,830,000",,,"1,700,000",有,1090726,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,十四層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號十四樓之５,鹽埕區,鹽府段,01960000,00557000,0901.預售屋、或土地及建物分件登記案件,
1120703,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,820,000",,,"1,700,000",有,1090725,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,十三層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號十三樓之５,鹽埕區,鹽府段,01960000,00556000,0901.預售屋、或土地及建物分件登記案件,
1120608,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"10,680,000",,,"1,800,000",有,1090507,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,十一層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號十一樓之５,鹽埕區,鹽府段,01960000,00554000,0901.預售屋、或土地及建物分件登記案件,
1120714,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,540,000",,,"1,800,000",有,1090510,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,十層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號十樓之５,鹽埕區,鹽府段,01960000,00553000,0901.預售屋、或土地及建物分件登記案件,
1120718,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,500,000",,,"1,700,000",有,1090526,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,九層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號九樓之５,鹽埕區,鹽府段,01960000,00552000,0901.預售屋、或土地及建物分件登記案件,
1120719,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,450,000",,,"1,800,000",有,1090507,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,八層;,"1,800,000",27.80,高雄市鹽埕區七賢二路４６０號八樓之５,鹽埕區,鹽府段,01960000,00551000,0901.預售屋、或土地及建物分件登記案件,
1120719,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,320,000",,,"1,700,000",有,1090628,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,七層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號七樓之５,鹽埕區,鹽府段,01960000,00550000,0901.預售屋、或土地及建物分件登記案件,
1120718,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,300,000",,,"1,800,000",有,1090518,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,三層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號三樓之５,鹽埕區,鹽府段,01960000,00546000,0901.預售屋、或土地及建物分件登記案件,
1120804,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,200,000",,,"1,800,000",有,1090522,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,六層;,"1,800,000",27.83,高雄市鹽埕區七賢二路４６０號六樓之５,鹽埕區,鹽府段,01960000,00549000,0901.預售屋、或土地及建物分件登記案件,
1120830,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"10,150,000",,,,有,1120626,12.80,其他-第三種商業區,,,116.14,住家用,鋼筋混凝土造,014,0951205,17,九層;,,,高雄市鹽埕區七賢三路３號九樓之６,鹽埕區,興福段,05620000,01033000,,
1120718,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,120,000",,,"1,700,000",有,1090717,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,五層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號五樓之５,鹽埕區,鹽府段,01960000,00548000,0901.預售屋、或土地及建物分件登記案件,
1120808,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"10,100,000",,,,有,1120709,10.94,其他-第五種商業區,,,142.14,住家用,鋼筋混凝土造,015,0980119,14,十五層;,,,高雄市鹽埕區光榮街８５號十五樓之１,鹽埕區,鹽新段,00560000,00758000,0301.陽台外推,
1120817,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"10,000,000",,,,有,1120721,12.54,其他-第五種商業區,,,149.69,住家用,鋼筋混凝土造,014,0840225,28,八層;,,,高雄市鹽埕區大智路１５３號八樓之２,鹽埕區,大智段,01500000,02261000,,
1120719,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,000,000",,,"1,700,000",有,1090830,9.31,其他-第四種商業區,,,160.20,見其他登記事項,見其他登記事項,029,1120418,0,四層;,"1,700,000",27.83,高雄市鹽埕區七賢二路４６０號四樓之５,鹽埕區,鹽府段,01960000,00547000,0901.預售屋、或土地及建物分件登記案件,
1120801,土地,1,0,,,,,無,,"9,800,000",,,,無,1120525,84.00,其他-第四種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,,鹽埕區,鹽北段,02890000,,,
1120710,房地(土地+建物),2,1,,4,1,2,有,公寓(5樓含以下無電梯),"9,800,000",,,,無,1120710,29.49,其他-第三種商業區,,,138.31,無建物主要用途資料,鋼筋混凝土造,005,0721027,40,一層;騎樓;,,,高雄市鹽埕區新化街１１１號,鹽埕區,大東段,03160000,00315000,0303.夾層0305.未登記建物,
